,blank,objectid,seating_interest,restaurant_name,legal_business_name,dba,building_number,street,borough,postcode,business_address,time_of_submission,latitude,longitude,nta
260,3370,3403,sidewalk,Brooks 1890 Resturant,DiPalo-Romano Corporation,DiPalo-Romano Corporation,2428,Jackson Ave.,Queens,11101,"2428 Jackson Ave., Queens, NY",06/22/2020,40.7464,-73.944198,Hunters Point-Sunnyside-West Maspeth
261,3385,3418,both,MEZZE,Rego pita 2,Rego pita 2,10018,Queens Blvd,Queens,11375,"10018 Queens Blvd , Queens, NY",06/22/2020,40.726851,-73.853443,Forest Hills
262,3411,3444,both,Narita Japanese restaurant,Narita Japanese restaurant,Narita Japanese restaurant,10708,70th rd,Queens,11375,"10708 70th rd, Queens, NY",06/22/2020,40.720989,-73.845613,Forest Hills
263,3426,3459,both,Chosen Garden,Chosen Garden Inc,Chosen Garden Inc,64-43,108th St,Queens,11375,"64-43 108th St, Queens, NY",06/22/2020,40.732077000000004,-73.849149,Forest Hills
264,3442,3475,both,LOOK,omsutip inc,LOOK by Plant Love House,622,Washington ave,Brooklyn,11238,"622  Washington ave, Brooklyn, NY",06/22/2020,40.679831,-73.964163,Prospect Heights
265,3444,3477,both,Westville,"Westville Restaurant, Inc",Westville East,173,Avenue A,Manhattan,10009,"173 Avenue A, Manhattan, NY",06/22/2020,40.728359999999995,-73.981866,East Village
266,3453,3486,both,Guantanamera Restaurant,Armex 4 Trattoria Corp.,Guantanamera Restaurant,110-80,Queens Blvd,Queens,11375,"110-80  Queens Blvd, Queens, NY",06/22/2020,40.718959000000005,-73.838399,Forest Hills
267,3509,3544,roadway,Numero 28,MCRB,Numero 28,10212,70 th road,Queens,11375,"10212 70 th road , Queens, NY",06/22/2020,,,
268,3522,3557,sidewalk,Numero 28,MCRB,Numero 28,10712,70 th road,Queens,11375,"10712 70 th road , Queens, NY",06/22/2020,,,
269,3527,3562,both,Maison Yaki,626 VAN LLC,Maison Yaki,626,Vanderbilt Ave,Brooklyn,11238,"626 Vanderbilt Ave, Brooklyn, NY",06/22/2020,40.677439,-73.968952,Prospect Heights
270,3535,3570,both,Olmsted,Olmsted LLC,Olmsted,659-661,Vanderbilt Ave,Brooklyn,11238,"659-661 Vanderbilt Ave, Brooklyn, NY",06/22/2020,40.677222,-73.96901,Prospect Heights
271,3567,3602,sidewalk,Bergen Bagels,Mira Foods LLC,Bergen Bagels,949,Fulton Street,Brooklyn,11238,"949 Fulton Street , Brooklyn, NY",06/22/2020,40.683125,-73.965149,Clinton Hill
272,3618,3653,sidewalk,Sapps,Sapparo Dutch Kills Inc,Sapps,27-26,Jackson Ave,Queens,11101,"27-26 Jackson Ave, Queens, NY",06/22/2020,40.747907,-73.940148,Hunters Point-Sunnyside-West Maspeth
273,3622,3657,both,Ferns,AGN Restaurant LLC,The Fern,166,1st Avenue,Manhattan,10009,"166 1st Avenue, Manhattan, NY",06/22/2020,40.728909,-73.98432,East Village
274,3633,3668,roadway,Vernon Grille,Fanchon Realty,Fanchon Realty,48-20,Vernon Blvd,Queens,11101,"48-20 Vernon Blvd , Queens, NY",06/22/2020,40.743912,-73.953717,Hunters Point-Sunnyside-West Maspeth
275,3634,3669,both,CASA ENRIQUE,CAFE H INC.,CASA ENRIQUE,17654,49TH AVENUE,Queens,11101,"5-48 49TH AVENUE, Queens, NY",06/22/2020,40.743792,-73.955839,Hunters Point-Sunnyside-West Maspeth
276,3637,3672,both,LA ROTISSERIE DU COIN,AROUCHE LLC,LA ROTISSERIE DU COIN,107 10,71st ROAD,Queens,11375,"107 10  71st ROAD, Queens, NY",06/22/2020,40.71999,-73.84351600000001,Forest Hills
277,3641,3676,both,glorietta baldy,502 franklin ave llc,glorietta baldy,502,franklin avenue,Brooklyn,11238,"502 franklin avenue, Brooklyn, NY",06/22/2020,40.681502,-73.955754,Clinton Hill
278,3643,3678,both,House of Thai,TJH MAHASARN LLC,House of Thai,2501,40th Ave,Queens,11101,"2501 40th Ave, Queens, NY",06/22/2020,40.753434000000006,-73.93781800000001,Queensbridge-Ravenswood-Long Island City
279,3655,3690,both,Elsayed III Corp,Elsayed III Corp,Horus Cafe,293,E 10th Street,Manhattan,10009,"293  E 10th Street, Manhattan, NY",06/22/2020,40.727706,-73.981874,East Village
280,3676,3711,both,Ruffian Wine Bar,"PJC Restaurant, LLC",Ruffian Wine Bar,125,E 7th St,Manhattan,10009,"125  E 7th St, Manhattan, NY",06/22/2020,40.726386,-73.984309,East Village
281,3677,3712,both,Bellwether,ME7782 LLC,Bellwether,4725,Vernon Blvd,Queens,11101,"4725  Vernon Blvd, Queens, NY",06/22/2020,40.744902,-73.953362,Hunters Point-Sunnyside-West Maspeth
282,3679,3714,sidewalk,hupo,shuang inc,hupo,44111,50th Ave,Queens,11101,"10-07 50th Ave, Queens, NY",06/22/2020,40.742649,-73.95365600000001,Hunters Point-Sunnyside-West Maspeth
283,3681,3716,both,Dive Bar LIC,"Wolfe L.I.C., INC",Dive Bar LIC,33-10,36th Avenue,Queens,11375,"33-10 36th Avenue, Queens, NY",06/22/2020,40.755745000000005,-73.92798,Queensbridge-Ravenswood-Long Island City
284,3695,3730,sidewalk,No. 7 Restaurant,No. 7 Restaurant LLC,No. 7 Restaurant,7,Greene Avenue,Brooklyn,11238,"7 Greene Avenue, Brooklyn, NY",06/22/2020,40.685874,-73.972961,Fort Greene
285,3700,3735,both,Ode to Babel,Aleim Adorn Inc.,Ode to Babel,772,Dean Street,Brooklyn,11238,"772 Dean Street, Brooklyn, NY",06/22/2020,40.679474,-73.964574,Prospect Heights
286,3717,3752,both,Alphabet City Beer Co.,Alphabet City Beer Co.,ABC Beer Co.,96,Avenue C,Manhattan,10009,"96 Avenue C, Manhattan, NY",06/22/2020,40.723764,-73.979079,Lower East Side
287,3789,3825,sidewalk,Screamers Pizzeria,Champs Jr Inc,Screamers Pizzeria,685,franklin ave,Brooklyn,11238,"685  franklin ave, Brooklyn, NY",06/22/2020,40.675225,-73.95631,Crown Heights North
288,3821,3857,sidewalk,Doha,Pa Chango INC,DOHA,38-34,31st Street,Queens,11101,"38-34 31st Street, Queens, NY",06/22/2020,40.753362,-73.932379,Queensbridge-Ravenswood-Long Island City
289,3852,3888,sidewalk,PACKARD CAFE,CAFE ON CRESCENT INC,PACKARD CAFE,41-34C,CRESCENT STREET,Queens,11101,"41-34C CRESCENT STREET, Queens, NY",06/22/2020,40.751739,-73.93956700000001,Queensbridge-Ravenswood-Long Island City
290,3883,3919,both,LE MIU CORP,LE MIU CORP,LE MIU CORP,107,AVENUE A,Manhattan,10009,"107 AVENUE A, Manhattan, NY",06/22/2020,40.725912,-73.983649,East Village
291,3896,3932,roadway,a,Avenue Cafe,Avenue Cafe,35-27,30th Avenue,Queens,11357,"35-27 30th Avenue, Queens, NY",06/22/2020,40.765276,-73.917916,Astoria
292,3908,3944,roadway,Amor y Amargo,Cien Fuegos LLC,Amor y Amargo,95,Avenue A,Manhattan,10009,"95 Avenue A, Manhattan, NY",06/22/2020,40.725563,-73.98390500000001,East Village
293,3942,3978,both,Matiz latin cuisine,Matiz latín cuisine,Matiz latín cuisine,110 72,queens blvd,Queens,11375,"110 72  queens blvd, Queens, NY",06/22/2020,40.71913,-73.83877,Forest Hills
294,3969,4005,roadway,Partners Coffee,Partners Coffee LLC,Partners Coffee LLC,26-25,Jackson Ave,Queens,11101,"26-25  Jackson Ave, Queens, NY",06/22/2020,40.747444,-73.94149399999999,Hunters Point-Sunnyside-West Maspeth
295,3997,4033,roadway,Rogers Bar,"Rogers McMahon, INC","Rogers McMahon, INC",205,Beach 116th street,Queens,11694,"205 Beach 116th street , Queens, NY",06/22/2020,40.57994,-73.837285,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
296,4050,4086,sidewalk,Pantry Market Eatery,2420 Group LLC,Pantry Market Eatery,2420,Jackson Avenue,Queens,11101,"2420 Jackson Avenue , Queens, NY",06/22/2020,40.746311999999996,-73.944408,Hunters Point-Sunnyside-West Maspeth
297,4062,4098,sidewalk,"Astoria Apple, LLC","Astoria Apple, LLC",Applebee's Neighborhood Grill & Bar,38-01,35th St,Queens,11101,"38-01 35th St, Queens, NY",06/22/2020,,,
298,4083,4119,sidewalk,Gotta Getta Bagel of Queens of NYC,Gotta Getta Bagel of Queens of NYC.inc,Gotta Getta Bagel of Queens of NYC.inc,107-09,71st Ave,Queens,11375,"107-09 71st Ave , Queens, NY",06/23/2020,40.720401,-73.844651,Forest Hills
299,4110,4146,both,B-CUP CAFE,PW FOOD ENTERPRISES INC.,B-CUP CAFE,212,AVE B.,Manhattan,10009,"212 AVE B., Manhattan, NY",06/23/2020,40.728603,-73.978651,East Village
300,4128,4164,sidewalk,Bangkok cuisine,BKK forest hills inc,Bangkok cuisine,10718,70th road,Queens,11375,"10718 70th road, Queens, NY",06/23/2020,40.721327,-73.845403,Forest Hills
301,4143,4179,roadway,Beny’s delice,M2m f&b llc,M2m f&b llc,903,Fulton,Brooklyn,11238,"903 Fulton, Brooklyn, NY",06/23/2020,,,
302,4150,4186,sidewalk,Lm cafe,Lm fine food management,Lm fine food,2,11-11 44th rd,Queens,11101,"2 11-11 44th rd, Queens, NY",06/23/2020,,,
303,4177,4213,both,Konditori,PIRK Washington LLC,PIRK Washington LLC,696,Washington Ave,Brooklyn,11238,"696 Washington Ave, Brooklyn, NY",06/23/2020,40.677135,-73.963649,Prospect Heights
304,4182,4218,both,Otto’s Shrunken Head,SPT corp.,Otto’s Shrunken Head Tiki Bar & Lounge,538,East 14th Street,Manhattan,10009,"538 East 14th Street, Manhattan, NY",06/23/2020,40.729819,-73.978922,East Village
305,4188,4224,sidewalk,White Tiger,"Vanderbergen, Inc.",White Tiger,601,Vanderbilt Ave,Brooklyn,11238,"601 Vanderbilt Ave, Brooklyn, NY",06/23/2020,40.67953,-73.968176,Prospect Heights
306,4193,4229,both,Ichibantei,Ichibantei Pub Inc,Ichibantei Pub Inc,401,East 13th st,Manhattan,10009,"401  East 13th st, Manhattan, NY",06/23/2020,40.730523,-73.982732,East Village
307,4203,4239,both,Dua Kafe,Dua Byrek Inc,Dua Byrek Inc,520,E 14th St,Manhattan,10009,"520  E 14th St, Manhattan, NY",06/23/2020,40.730072,-73.97950300000001,East Village
308,4221,4257,both,Pops deli,2 plus 2 inc.,2 plus 2 inc.,47-31,Vernon Blvd,Queens,11101,"47-31 Vernon Blvd , Queens, NY",06/23/2020,40.744671999999994,-73.95344200000001,Hunters Point-Sunnyside-West Maspeth
309,4224,4260,sidewalk,Tarachi,Tarachi NYC LLC,Tarachi NYC LLC,222,Greene Ave,Brooklyn,11238,"222 Greene Ave, Brooklyn, NY",06/23/2020,40.687145,-73.961988,Clinton Hill
310,4225,4261,both,Sushi Dojo,Bonada LLC,Bonada LLC,110,1st Avenue,Manhattan,10009,"110 1st Avenue, Manhattan, NY",06/23/2020,40.726733,-73.985904,East Village
311,4260,4296,both,Nowon,Nowon Inc,Nowon,507,E 6th st,Manhattan,10009,"507 E 6th st, Manhattan, NY",06/23/2020,40.725291,-73.98350500000001,East Village
312,4288,4324,roadway,ATTABOY,ATTABOY COCKTAILS LLC,ATTABOY COCKTAILS LLC,134,ELDRIDGE ST,Manhattan,10009,"134 ELDRIDGE ST, Manhattan, NY",06/23/2020,40.718913,-73.991566,Chinatown
313,4289,4325,both,The Good Batch,The Good Batch llc,The Good Batch,936,Fulton,Brooklyn,11238,"936  Fulton, Brooklyn, NY",06/23/2020,,,
314,4296,4332,roadway,Stocked Burger,"The Sly Rose, LLC",Stocked Burger,663,Washington Ave,Brooklyn,11238,"663 Washington Ave, Brooklyn, NY",06/23/2020,40.677333000000004,-73.963663,Prospect Heights
315,4297,4333,sidewalk,Blue Marble Ice Creamn,Blue Marble Underhill,Blue Marble Underhill,186,Underhill Avenue,Brooklyn,11238,"186 Underhill Avenue, Brooklyn, NY",06/23/2020,40.674957,-73.96675,Prospect Heights
316,4314,4350,sidewalk,El Pollo Inka Peru,"El Pollo Inka Peru II, Inc.","El Pollo Inka Peru II, Inc.",112-20,Qieens Blvd. 1 Floor,Queens,11375,"112-20  Qieens Blvd. 1 Floor, Queens, NY",06/23/2020,,,
317,4318,4354,both,Sake Bar Satsko,AW Creative Associates INC,Sake Bar Satsko,202,East 7th St,Manhattan,10009,"202 East 7th St, Manhattan, NY",06/23/2020,40.724687,-73.980316,Lower East Side
318,4346,4382,sidewalk,Calaca of Bk,Calaca of Bk Inc,Calaca of Bk Inc,139,Putnam Ave,Brooklyn,11238,"139 Putnam Ave, Brooklyn, NY",06/23/2020,40.683289,-73.95656,Clinton Hill
319,4353,4389,roadway,Cagen,Cagen Japanese LLC,Cagen Japanese LLC,414,East 9th Street,Manhattan,10009,"414 East 9th Street, Manhattan, NY",06/23/2020,40.727841,-73.98407399999999,East Village
320,4457,4494,both,esquina tequila,Sterling 4001 LLC,Sterling 4001 LLC,4001,Northern blvd,Queens,11101,"4001 Northern blvd , Queens, NY",06/23/2020,40.752462,-73.924205,Astoria
321,4404,4440,roadway,Kolkata Chai Co,Kolkata Chai Cafe 1 LLC,Kolkata Chai Cafe 1 LLC,199,"Kolkata Chai, 199 East 3rd St,",Manhattan,10009,"199 Kolkata Chai, 199 East 3rd St,, Manhattan, NY",06/23/2020,,,
322,4458,4495,sidewalk,Rimtin Mediterranean restaurant,Rimtin Mediterranean Inc,Rimtin Mediterranean Inc,104-02,Metropolitan ave,Queens,11375,"104-02 Metropolitan ave, Queens, NY",06/23/2020,40.710144,-73.848903,Forest Hills
323,4506,4543,both,Book Club,"Book Club Bar, LLC",Book Club,197,East 3rd Street,Manhattan,10009,"197 East 3rd Street, Manhattan, NY",06/23/2020,40.722928,-73.98354499999999,East Village
324,4515,4552,sidewalk,R40 Argentinian Restaurant Corp,R40 Restaurant corp,R40,47-16,Vernon blvd,Queens,11101,"47-16  Vernon blvd, Queens, NY",06/23/2020,40.745003999999994,-73.953352,Hunters Point-Sunnyside-West Maspeth
325,4520,4557,both,Bareburger,Austin 88 LLC,Bareburger,71-49/51,Austin Street,Queens,11375,"71-49/51  Austin Street, Queens, NY",06/23/2020,,,
326,4553,4590,both,"Amorina, Cucina Rustica","Zen Pizza,Inc","Amorina, Cucina Rustica",624,Vanderbilt Ave,Brooklyn,11238,"624 Vanderbilt Ave, Brooklyn, NY",06/23/2020,40.677488000000004,-73.96893399999999,Prospect Heights
327,4570,4607,both,Oxalis,Oxalis Food LLC,Oxalis,791,Washington Ave,Brooklyn,11238,"791 Washington Ave, Brooklyn, NY",06/23/2020,40.672959999999996,-73.962815,Prospect Heights
328,4576,4613,both,El Coyote Restaurant,El Coyote Forest Hills Inc,El Coyote Restaurant,7009,Austin street,Queens,11375,"7009  Austin street, Queens, NY",06/23/2020,40.720828999999995,-73.846588,Forest Hills
329,4588,4625,both,Nine Thai,Ma Ta Thai,Nine Thai,110-70,Queens Blvd Forest Hills,Queens,11375,"110-70  Queens Blvd Forest Hills , Queens, NY",06/23/2020,40.719144,-73.838803,Forest Hills
330,4617,4654,sidewalk,Merit Deli & Restaurant,TNG Food Corp,Merit Deli & Restaurant,32-02,37th Avenue,Queens,11101,"32-02 37th Avenue, Queens, NY",06/23/2020,40.754473,-73.93018000000001,Queensbridge-Ravenswood-Long Island City
331,4621,4658,roadway,Yuca Bar & Restaurant,Yuca Bar & Restaurant Inc,Yuca Bar & Restaurant Inc,111,Avenue A,Manhattan,10009,"111 Avenue A, Manhattan, NY",06/23/2020,40.72615,-73.983476,East Village
332,4643,4680,sidewalk,The chef’s table,The chef’s Table llc,The chef’s Table llc,268,Beach 116th street,Queens,11694,"268  Beach 116th street , Queens, NY",06/23/2020,40.580736,-73.837722,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
333,4668,4706,both,Root & Bone,Root & Bone LLC,Root & Bone,200,E. 3rd Street,Manhattan,10009,"200 E. 3rd Street, Manhattan, NY",06/23/2020,40.722837,-73.983376,East Village
334,4679,4717,sidewalk,The Sanchez Luncheonette,Sanchez Restaurant Corp,The Sanchez Luncheonette,38-01,Vernon Boulevard,Queens,11101,"38-01 Vernon Boulevard, Queens, NY",06/23/2020,40.759078,-73.944408,Queensbridge-Ravenswood-Long Island City
335,4769,4807,both,Metro Taco,save8 LLC,Metro Taco,102-15,Metropolitan Ave,Queens,11375,"102-15 Metropolitan Ave, Queens, NY",06/24/2020,40.710440000000006,-73.850677,Forest Hills
336,4781,4819,both,"Astoria Apple, LLC","Astoria Apple, LLC",Applebee's Neighborhood Grill & Bar,38-01,35th Ave,Queens,11101,"38-01 35th Ave, Queens, NY",06/24/2020,40.755459,-73.922783,Astoria
337,4787,4825,sidewalk,Black Star Bakery&Cafe,LIC Latte LLC,Black Star Bakery&Cafe,43871,50th Ave,Queens,11101,"2-10 50th Ave, Queens, NY",06/24/2020,40.743485,-73.95809799999999,Hunters Point-Sunnyside-West Maspeth
338,4797,4835,both,Four & Twenty Blackbirds,Four & Twenty Blackbirds,Four & Twenty Blackbirds,634,Dean St,Brooklyn,11238,"634 Dean St, Brooklyn, NY",06/24/2020,40.680453,-73.96925999999999,Prospect Heights
339,4799,4837,roadway,AUSTIN HOUSE,DAFNON FOOD CORP,DAFNON FOOD CORP,72-04,AUSTIN STREET,Queens,11375,"72-04 AUSTIN STREET, Queens, NY",06/24/2020,40.719223,-73.842363,Forest Hills
340,4859,4897,sidewalk,Boris & Horton,Boris and Horton East Village LLC,Boris & Horton,195,Avenue A,Manhattan,10009,"195 Avenue A, Manhattan, NY",06/24/2020,40.729186,-73.981263,East Village
341,4862,4900,sidewalk,Sea Breeze Deli corp,sea breeze deli corp,sea breeze deli corp,325,city island ave,Bronx,10464,"325 city island ave, Bronx, NY",06/24/2020,40.847685999999996,-73.78666700000001,Pelham Bay-Country Club-City Island
342,4865,4903,sidewalk,Mokyo,In Thursday Namu LLC,Mokyo,109,St Marks PL,Manhattan,10009,"109 St Marks PL, Manhattan, NY",06/24/2020,40.727325,-73.984634,East Village
343,4871,4909,both,Thursday Kitchen,In Thursday Kitchen LLC,In Thursday Kitchen LLC,424,E 9th St,Manhattan,10009,"424 E 9th St , Manhattan, NY",06/24/2020,40.727671,-73.98366700000001,East Village
344,4872,4910,sidewalk,Maiella,RBT Restaurant LLC,Maiella,4610,center blvd,Queens,11101,"4610  center blvd, Queens, NY",06/24/2020,40.747056,-73.95640300000001,Hunters Point-Sunnyside-West Maspeth
345,4882,4920,both,The Original Ciro’s Pizza,"Ciro Enterprises, INC",The Original Ciro’s Pizza,171,Beach 116th street,Queens,11694,"171 Beach 116th street, Queens, NY",06/24/2020,40.579176000000004,-73.836848,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
346,4906,4944,both,Bobwhite Counter,Bobwhite Counter LLC,Bobwhite Counter,94,Avenue C,Manhattan,10009,"94 Avenue C, Manhattan, NY",06/24/2020,40.723726,-73.979108,Lower East Side
347,4942,4980,both,Noreetuh Restaurant,Noreetuh Restaraunt LLC,Noreetuh,128,First Avenue,Manhattan,10009,"128 First Avenue, Manhattan, NY",06/24/2020,40.727371999999995,-73.985442,East Village
348,4943,4981,both,48-17 V B Rest Corp,48-17 V B Rest Corp,Dominies Hoek,48-17,Vernon Blvd,Queens,11101,"48-17 Vernon Blvd, Queens, NY",06/24/2020,40.743928000000004,-73.953688,Hunters Point-Sunnyside-West Maspeth
349,4964,5002,sidewalk,Fonda,Fonda Avenue B LLC,Fonda Avenue B LLC,40,Avenue B,Manhattan,10009,"40 Avenue B, Manhattan, NY",06/24/2020,40.722821,-73.982871,East Village
350,4974,5012,sidewalk,Brooks 1890 Resturant,DiPalo Romano Corp,DiPalo Romano Corp,2428,Jackson Ave.,Queens,11101,"2428  Jackson Ave., Queens, NY",06/24/2020,40.7464,-73.944198,Hunters Point-Sunnyside-West Maspeth
351,4995,5033,sidewalk,cherry tavern,cherry tavern inc.,cherry tavern inc.,441,east 6th st,Manhattan,10009,"441 east 6th st, Manhattan, NY",06/24/2020,40.726002,-73.985197,East Village
352,5003,5041,sidewalk,Taverna Kyclades East Village,MACCG LLC,Taverna Kyclades East Village,228,1st avenue,Manhattan,10009,"228 1st avenue, Manhattan, NY",06/24/2020,40.731058000000004,-73.98276,East Village
353,5023,5061,both,Memphis Seoul,Memphis Seoul,Memphis Seoul,569,Lincoln Place,Brooklyn,11238,"569 Lincoln Place, Brooklyn, NY",06/24/2020,40.671586,-73.95785500000001,Crown Heights North
354,5029,5067,both,Norsang Cafe Inc,Norsang Cafe Inc.,Cafe Himalaya,78,East 1st,Manhattan,10009,"78 East 1st , Manhattan, NY",06/24/2020,,,
355,5033,5071,sidewalk,Rangoon,Rangoon Restaurant Concepts LLC,Rangoon,500,Prospect Place,Brooklyn,11238,"500 Prospect Place, Brooklyn, NY",06/24/2020,40.675863,-73.96031500000001,Crown Heights North
356,5075,5113,sidewalk,Ciro Pizzeria,J AND S FOOD CORP.,Ciro Pizzeria,113-19,Beach channel drive,Queens,11694,"113-19 Beach channel drive , Queens, NY",06/24/2020,40.582411,-73.836069,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
357,5099,5137,both,Fifth Hammer Brewing Co,DSCC Ventures IN,Fifth Hammer Brewing Company,1028 1036,46th Ave,Queens,11101,"1028 1036 46th Ave, Queens, NY",06/24/2020,,,
358,5103,5141,both,Communitea,Communitea Inc,Communitea Inc,44153,46 Rd,Queens,11101,"11-18 46 Rd, Queens, NY",06/24/2020,40.745582,-73.949872,Hunters Point-Sunnyside-West Maspeth
359,5119,5157,both,Bareburger LIC,4819 Vernon Kitchen LLC,Bareburger LIC,48-19,Vernon Boulevard,Queens,11101,"48-19 Vernon Boulevard, Queens, NY",06/24/2020,40.743916999999996,-73.953691,Hunters Point-Sunnyside-West Maspeth
360,5211,5249,both,rosa coffee shop,rosa coffee shop,rosa coffee shop,3003,38th ave,Queens,11101,"3003 38th ave, Queens, NY",06/25/2020,40.754134,-73.93265600000001,Queensbridge-Ravenswood-Long Island City
361,5215,5253,sidewalk,Cataldo’s restaurant,Cataldo54inc,Cataldo’s restaurant,554,Vanderbilt avenue,Brooklyn,11238,"554  Vanderbilt avenue, Brooklyn, NY",06/25/2020,40.680021,-73.968024,Prospect Heights
362,5226,5264,both,Blue Marble Ice Cream,Blue Marble Underhill,Blue Marble Underhill,186,Underhill Avenue,Brooklyn,11238,"186 Underhill Avenue, Brooklyn, NY",06/25/2020,40.674957,-73.96675,Prospect Heights
363,5243,5281,roadway,Gomi Korean Wine Bar,186 A Enterprises Inc.,Cork and Fork,186,Avenue A,Manhattan,10009,"186 Avenue A, Manhattan, NY",06/25/2020,40.728876,-73.981466,East Village
364,5279,5317,both,BAGEL PUB,BAGEL PUB CROWN HEIGHTS CORP,BAGEL PUB CROWN HEIGHTS CORP,775,FRANKLIN AVE,Brooklyn,11238,"775 FRANKLIN AVE, Brooklyn, NY",06/25/2020,40.67228,-73.957375,Crown Heights North
365,5284,5322,both,MISC,MISC,MISC,758,"758 Franklin Avenue, MISC Restaurant",Brooklyn,11238,"758 758 Franklin Avenue, MISC Restaurant, Brooklyn, NY",06/25/2020,,,
366,5320,5358,sidewalk,McDonalds,"BDC RESTAURANTS, LLC","BDC RESTAURANTS, LLC",404 EAST,14TH STREET,Manhattan,10009,"404 EAST 14TH STREET, Manhattan, NY",06/25/2020,40.731225,-73.982259,East Village
367,5321,5359,sidewalk,LIC Corner Cafe,L.I.C. Corner Cafe,LIC Corner Cafe,21-03,45th Road,Queens,11101,"21-03 45th Road, Queens, NY",06/25/2020,40.74661,-73.947486,Hunters Point-Sunnyside-West Maspeth
368,5360,5399,sidewalk,The Freakin Rican Restaurant,The Freakin Rican Restaurant,The Freakin Rican Restaurant,43-06,34th Avenue,Queens,11101,"43-06 34th Avenue, Queens, NY",06/25/2020,40.755478000000004,-73.918322,Astoria
369,5370,5409,both,The Mill Coffee House LIC,The Mill Coffee House LIC LLC,The Mill Coffee House LIC LLC,44-61,11th street,Queens,11101,"44-61 11th street, Queens, NY",06/25/2020,40.748206,-73.949701,Hunters Point-Sunnyside-West Maspeth
370,5375,5414,sidewalk,Fausto Restaurant,Pasta People LLC,Fausto,348,Flatbush Ave,Brooklyn,11238,"348 Flatbush Ave, Brooklyn, NY",06/25/2020,40.676103000000005,-73.971689,Park Slope-Gowanus
371,5380,5419,both,Lois,Lois Bar LLC,Lois Bar,98,Avenue C,Manhattan,10009,"98 Avenue C, Manhattan, NY",06/25/2020,40.72383,-73.97903199999999,Lower East Side
372,5425,5465,sidewalk,MUSE THAI,Good Luck 689 Corp.,MUSE,689,Washington Ave,Brooklyn,11238,"689 Washington Ave, Brooklyn, NY",06/25/2020,40.676696,-73.963548,Prospect Heights
373,5445,5485,both,Mekelburg's,"Hop, Stock & Barrel II LLC",Mekelburg's,319,Kent Avenue,Brooklyn,11238,"319 Kent Avenue, Brooklyn, NY",06/25/2020,40.713757,-73.9672,North Side-South Side
374,5460,5500,both,Hartley's,Thirty Trees Corp.,Hartley's,14,Putnam Avenue,Brooklyn,11238,"14 Putnam Avenue, Brooklyn, NY",06/25/2020,40.682722999999996,-73.961327,Clinton Hill
375,5468,5508,both,Hunan Slurp,QIYI LLC,Hunan Slurp,112,1st Avenue,Manhattan,10009,"112 1st Avenue , Manhattan, NY",06/25/2020,40.726782,-73.98586800000001,East Village
376,5486,5526,sidewalk,Bilt Bar,JH Hospitality Inc.,JH Hospitality Inc.,583,Vanderbilt Avenue,Brooklyn,11238,"583  Vanderbilt Avenue, Brooklyn, NY",06/25/2020,40.680304,-73.967901,Prospect Heights
377,5502,5542,roadway,Alta Calidad,Malabar Kitchen LLC,Alta Calidad,552,Vanderbilt Avenue,Brooklyn,11238,"552  Vanderbilt Avenue, Brooklyn, NY",06/25/2020,40.680076,-73.968006,Prospect Heights
378,5509,5549,sidewalk,IL FORNO PIZZERIA,IL FORNO PIZZERIA CORP,IL FORNO PIZZERIA CORP,6382,AMBOY ROAD,Staten Island,10309,"6382 AMBOY ROAD, Staten Island, NY",06/25/2020,40.522108,-74.216829,Charleston-Richmond Valley-Tottenville
379,5515,5555,both,MEXICOCINA AGAVERIA,BROOKLYN CARNITAS LLC,MEXICOCINA AGAVERIA,708,WASHINGTON AVE,Brooklyn,11238,"708  WASHINGTON AVE, Brooklyn, NY",06/25/2020,40.676842,-73.963595,Prospect Heights
380,5521,5561,roadway,The Phoenix,Hughes Murray Walsh LLC,The Phoenix,447,East 13th Street,Manhattan,10009,"447 East 13th Street, Manhattan, NY",06/25/2020,40.730215,-73.982003,East Village
381,5528,5568,both,The Mac Shack,Got It Covered Inc,The Mac Shack,901,Fulton street,Brooklyn,11238,"901  Fulton street, Brooklyn, NY",06/25/2020,40.683578000000004,-73.967272,Clinton Hill
382,5531,5571,sidewalk,Beer Street South,Hops 550 LLC,Beer Street South,550,Vanderbilt Ave,Brooklyn,11238,"550 Vanderbilt Ave, Brooklyn, NY",06/25/2020,40.680309,-73.967923,Prospect Heights
383,5553,5593,both,TATANKA TINCTURE BAR,KEIGHT O EIGHT LLC,TATANKA TEA AND TINCTURE BAR,557,CLASSON AVE,Brooklyn,11238,"557 CLASSON AVE, Brooklyn, NY",06/25/2020,40.681602000000005,-73.95854399999999,Clinton Hill
384,5559,5599,both,Cornerstone Cafe,A.O. Cafe and Restaurant LLC,Cornerstone Cafe,17,Ave. B,Manhattan,10009,"17 Ave. B, Manhattan, NY",06/25/2020,40.722113,-73.983362,Lower East Side
385,5612,5652,both,THE CABIN NYC,THE GREAT CABIN LLC,THE GREAT CABIN LLC,205,EAST 4TH ST,Manhattan,10009,"205 EAST 4TH ST, Manhattan, NY",06/26/2020,40.723908,-73.98397800000001,East Village
