New York,Borough,income_num_returns(households),avg income per return(x1000s),income level,DBA,STREET,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE
10007,Manhattan,3640,693.3799451,high income,JUPIOCA,CHURCH STREET,"Juice, Smoothies, Fruit Salads",5,A,4/8/2019
10007,Manhattan,3640,693.3799451,high income,NEW FRESCO TORTILLAS,READE STREET,Tex-Mex,12,A,4/5/2019
10007,Manhattan,3640,693.3799451,high income,NOBU 195,BROADWAY,Japanese,27,B,3/21/2019
10007,Manhattan,3640,693.3799451,high income,MUDVILLE SALOON,CHAMBERS STREET,American,8,A,3/28/2019
10007,Manhattan,3640,693.3799451,high income,GRAN MORSI,WARREN STREET,Italian,10,A,3/28/2019
10007,Manhattan,3640,693.3799451,high income,WICHCRAFT,BROADWAY,Sandwiches,8,A,4/4/2019
10007,Manhattan,3640,693.3799451,high income,NEW FRESCO TORTILLAS,READE STREET,Tex-Mex,12,A,4/5/2019
10007,Manhattan,3640,693.3799451,high income,GUNBAE,MURRAY STREET,Korean,10,A,4/1/2019
10007,Manhattan,3640,693.3799451,high income,POTBELLY SANDWICH WORKS,BROADWAY,Sandwiches/Salads/Mixed Buffet,9,A,3/29/2019
10007,Manhattan,3640,693.3799451,high income,POTBELLY SANDWICH WORKS,BROADWAY,Sandwiches/Salads/Mixed Buffet,9,A,3/29/2019
10007,Manhattan,3640,693.3799451,high income,JUPIOCA,CHURCH STREET,"Juice, Smoothies, Fruit Salads",5,A,4/8/2019
10007,Manhattan,3640,693.3799451,high income,PRET A MANGER,BROADWAY,Sandwiches/Salads/Mixed Buffet,7,A,3/29/2019
10007,Manhattan,3640,693.3799451,high income,MUDVILLE SALOON,CHAMBERS STREET,American,8,A,3/28/2019
10007,Manhattan,3640,693.3799451,high income,SHEEZAN RESTAURANT,CHURCH STREET,Bangladeshi,13,A,4/8/2019
10007,Manhattan,3640,693.3799451,high income,SOPHIE'S CUBAN CUISINE,CHAMBERS STREET,Spanish,5,A,4/1/2019
10007,Manhattan,3640,693.3799451,high income,POTBELLY SANDWICH WORKS,BROADWAY,Sandwiches/Salads/Mixed Buffet,9,A,3/29/2019
10007,Manhattan,3640,693.3799451,high income,NEW FRESCO TORTILLAS,READE STREET,Tex-Mex,12,A,4/5/2019
10007,Manhattan,3640,693.3799451,high income,NOBU 195,BROADWAY,Japanese,27,B,3/21/2019
10007,Manhattan,3640,693.3799451,high income,NOBU 195,BROADWAY,Japanese,27,B,3/21/2019
10007,Manhattan,3640,693.3799451,high income,WICHCRAFT,BROADWAY,Sandwiches,8,A,4/4/2019
10007,Manhattan,3640,693.3799451,high income,TRE SORELLE,READE STREET,Italian,11,A,3/25/2019
10007,Manhattan,3640,693.3799451,high income,DARKHORSE,MURRAY STREET,American,12,P,1/8/2019
10007,Manhattan,3640,693.3799451,high income,KAFFE 1668,GREENWICH STREET,Caf̩/Coffee/Tea,12,A,1/14/2019
10007,Manhattan,3640,693.3799451,high income,1803,READE STREET,American,12,A,1/15/2019
10007,Manhattan,3640,693.3799451,high income,DARKHORSE,MURRAY STREET,American,12,P,1/8/2019
10007,Manhattan,3640,693.3799451,high income,LITTLE ITALY PIZZA,PARK PLACE,Pizza,7,A,2/5/2019
10007,Manhattan,3640,693.3799451,high income,MAXWELL'S,READE STREET,Irish,12,A,1/23/2019
10007,Manhattan,3640,693.3799451,high income,SPOTIFY - BARISTA BAR,GREENWICH STREET,Caf̩/Coffee/Tea,12,A,1/25/2019
10007,Manhattan,3640,693.3799451,high income,BARCLAY STREET CAFE,GREENWICH STREET,Caf̩/Coffee/Tea,5,A,1/2/2019
10007,Manhattan,3640,693.3799451,high income,ELIEZER KITCHEN,CHURCH STREET,American,7,A,2/5/2019
10007,Manhattan,3640,693.3799451,high income,STARBUCKS COFFEE COMPANY #29854,GREENWICH STREET,Caf̩/Coffee/Tea,3,A,1/9/2019
10007,Manhattan,3640,693.3799451,high income,MCDONALD'S,CHAMBERS STREET,American,9,A,1/25/2019
10007,Manhattan,3640,693.3799451,high income,STARBUCKS,BROADWAY,Caf̩/Coffee/Tea,12,A,1/9/2019
10007,Manhattan,3640,693.3799451,high income,MAXWELL'S,READE STREET,Irish,12,A,1/23/2019
10007,Manhattan,3640,693.3799451,high income,BLUESPOON COFFEE,CHAMBERS STREET,Caf̩/Coffee/Tea,12,A,1/25/2019
10007,Manhattan,3640,693.3799451,high income,KAFFE 1668,GREENWICH STREET,Caf̩/Coffee/Tea,12,A,1/14/2019
10007,Manhattan,3640,693.3799451,high income,MCDONALD'S,CHAMBERS STREET,American,9,A,1/25/2019
10007,Manhattan,3640,693.3799451,high income,STARBUCKS,BROADWAY,Caf̩/Coffee/Tea,12,A,1/9/2019
10007,Manhattan,3640,693.3799451,high income,KAFFE 1668,GREENWICH STREET,Caf̩/Coffee/Tea,12,A,1/14/2019
10007,Manhattan,3640,693.3799451,high income,WILMER HALE,WORLD TRADE CENTER,American,10,A,1/4/2019
10007,Manhattan,3640,693.3799451,high income,SPOTIFY - BARISTA BAR,GREENWICH STREET,Caf̩/Coffee/Tea,12,A,1/25/2019
10007,Manhattan,3640,693.3799451,high income,BLUESPOON COFFEE,CHAMBERS STREET,Caf̩/Coffee/Tea,12,A,1/25/2019
10007,Manhattan,3640,693.3799451,high income,1803,READE STREET,American,12,A,1/15/2019
10007,Manhattan,3640,693.3799451,high income,WILMER HALE,WORLD TRADE CENTER,American,10,A,1/4/2019
10007,Manhattan,3640,693.3799451,high income,SPOTIFY - BARISTA BAR,GREENWICH STREET,Caf̩/Coffee/Tea,12,A,1/25/2019
10007,Manhattan,3640,693.3799451,high income,DELIMARIE,DUANE STREET,American,13,A,2/22/2019
10007,Manhattan,3640,693.3799451,high income,SALAD BOX USA,PARK PLACE,Salads,12,A,2/4/2019
10007,Manhattan,3640,693.3799451,high income,MILLENIUM HILTON,CHURCH STREET,American,11,A,2/21/2019
10007,Manhattan,3640,693.3799451,high income,MILLENIUM HILTON,CHURCH STREET,American,11,A,2/21/2019
10007,Manhattan,3640,693.3799451,high income,LITTLE ITALY PIZZA,PARK PLACE,Pizza,7,A,2/5/2019
10007,Manhattan,3640,693.3799451,high income,MAJESTIC PIZZA,CORTLANDT STREET,Pizza/Italian,12,A,2/5/2019
10007,Manhattan,3640,693.3799451,high income,LITTLE PARK,WEST BROADWAY,American,9,A,2/12/2019
10007,Manhattan,3640,693.3799451,high income,THE PATRIOT SALOON,CHAMBERS STREET,American,13,A,2/21/2019
10007,Manhattan,3640,693.3799451,high income,THE PATRIOT SALOON,CHAMBERS STREET,American,13,A,2/21/2019
10007,Manhattan,3640,693.3799451,high income,FLASHDANCERS GENTLEMEN'S CLUB,MURRAY STREET,Other,5,A,2/21/2019
10007,Manhattan,3640,693.3799451,high income,LITTLE PARK,WEST BROADWAY,American,9,A,2/12/2019
10007,Manhattan,3640,693.3799451,high income,FOUR SEASONS HOTEL  EMPLOYEE CAFETERIA4,BARCLAY STREET,American,9,A,2/11/2019
10007,Manhattan,3640,693.3799451,high income,DUNKIN',CHURCH STREET,Donuts,7,A,2/12/2019
10007,Manhattan,3640,693.3799451,high income,THE PATRIOT SALOON,CHAMBERS STREET,American,13,A,2/21/2019
10007,Manhattan,3640,693.3799451,high income,SALAD BOX USA,PARK PLACE,Salads,12,A,2/4/2019
10007,Manhattan,3640,693.3799451,high income,SUBWAY,CHAMBERS STREET,Sandwiches,2,A,2/21/2019
10007,Manhattan,3640,693.3799451,high income,DUNKIN',CHURCH STREET,Donuts,7,A,2/12/2019
10007,Manhattan,3640,693.3799451,high income,ELIEZER KITCHEN,CHURCH STREET,American,7,A,2/5/2019
10007,Manhattan,3640,693.3799451,high income,LITTLE PARK,WEST BROADWAY,American,9,A,2/12/2019
10007,Manhattan,3640,693.3799451,high income,CHIPOTLE MEXICAN GRILL,GREENWICH STREET,Tex-Mex,5,A,2/12/2019
10007,Manhattan,3640,693.3799451,high income,MARIACHI'S RESTAURANT,CHAMBERS STREET,Mexican,12,A,2/1/2019
10007,Manhattan,3640,693.3799451,high income,MARIACHI'S RESTAURANT,CHAMBERS STREET,Mexican,12,A,2/1/2019
10007,Manhattan,3640,693.3799451,high income,ATOMIC WINGS,BROADWAY,Chicken,12,A,2/22/2019
10007,Manhattan,3640,693.3799451,high income,STARBUCKS,BROADWAY,Caf̩/Coffee/Tea,2,A,2/22/2019
10007,Manhattan,3640,693.3799451,high income,RACINES,CHAMBERS STREET,French,11,A,2/22/2019
10007,Manhattan,3640,693.3799451,high income,CHIPOTLE MEXICAN GRILL,GREENWICH STREET,Tex-Mex,5,A,2/12/2019
10007,Manhattan,3640,693.3799451,high income,DELIMARIE,DUANE STREET,American,13,A,2/22/2019
10007,Manhattan,3640,693.3799451,high income,EPICERIE BOULUD,GREENWICH STREET,French,13,A,2/25/2019
10007,Manhattan,3640,693.3799451,high income,ELIM BISTRO,PARK PLACE,Delicatessen,13,A,2/11/2019
10007,Manhattan,3640,693.3799451,high income,MULBERRY & VINE,WARREN STREET,American,12,A,2/11/2019
10007,Manhattan,3640,693.3799451,high income,MARIACHI'S RESTAURANT,CHAMBERS STREET,Mexican,12,A,2/1/2019
10007,Manhattan,3640,693.3799451,high income,ELIM BISTRO,PARK PLACE,Delicatessen,13,A,2/11/2019
10007,Manhattan,3640,693.3799451,high income,RACINES,CHAMBERS STREET,French,11,A,2/22/2019
10007,Manhattan,3640,693.3799451,high income,ELIM BISTRO,PARK PLACE,Delicatessen,13,A,2/11/2019
10007,Manhattan,3640,693.3799451,high income,SALAD BOX USA,PARK PLACE,Salads,12,A,2/4/2019
10007,Manhattan,3640,693.3799451,high income,RACINES,CHAMBERS STREET,French,11,A,2/22/2019
10007,Manhattan,3640,693.3799451,high income,MAJESTIC PIZZA,CORTLANDT STREET,Pizza/Italian,12,A,2/5/2019
10007,Manhattan,3640,693.3799451,high income,DUNKIN',CHURCH STREET,Donuts,7,A,2/12/2019
10007,Manhattan,3640,693.3799451,high income,MILLENIUM HILTON,CHURCH STREET,American,11,A,2/21/2019
10007,Manhattan,3640,693.3799451,high income,FOUR SEASONS HOTEL  EMPLOYEE CAFETERIA4,BARCLAY STREET,American,9,A,2/11/2019
10007,Manhattan,3640,693.3799451,high income,MULBERRY & VINE,WARREN STREET,American,12,A,2/11/2019
10007,Manhattan,3640,693.3799451,high income,ELIM BISTRO,PARK PLACE,Delicatessen,13,A,2/11/2019
10007,Manhattan,3640,693.3799451,high income,MAJESTIC PIZZA,CORTLANDT STREET,Pizza/Italian,12,A,2/5/2019
10007,Manhattan,3640,693.3799451,high income,MAJESTIC PIZZA,CORTLANDT STREET,Pizza/Italian,12,A,2/5/2019
10007,Manhattan,3640,693.3799451,high income,ATOMIC WINGS,BROADWAY,Chicken,12,A,2/22/2019
10007,Manhattan,3640,693.3799451,high income,THE PATRIOT SALOON,CHAMBERS STREET,American,13,A,2/21/2019
10007,Manhattan,3640,693.3799451,high income,SWEETCATCH POKE,GREENWICH STREET,Hawaiian,11,A,9/27/2019
10007,Manhattan,3640,693.3799451,high income,MCDONALD'S,CHAMBERS STREET,American,10,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,FEDOROFF'S STEAKS,CORTLANDT STREET,Sandwiches,12,A,10/25/2019
10007,Manhattan,3640,693.3799451,high income,LYFEPING,CHAMBERS STREET,"Juice, Smoothies, Fruit Salads",0,P,9/27/2019
10007,Manhattan,3640,693.3799451,high income,CAFE 101 16TH FLOOR CAFETERIA,BARCLAY STREET,American,5,A,9/27/2019
10007,Manhattan,3640,693.3799451,high income,ANDY'S DELI,BROADWAY,American,16,B,10/1/2019
10007,Manhattan,3640,693.3799451,high income,MCDONALD'S,CHAMBERS STREET,American,10,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,B & Co.,PARK PLACE,Sandwiches/Salads/Mixed Buffet,13,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,BENTO SUSHI,BROADWAY,Japanese,12,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,BENTO SUSHI,BROADWAY,Japanese,12,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,ONE WORLD OBSERVATORY,WORLD TRADE CTR,American,7,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,BENTO SUSHI,BROADWAY,Japanese,12,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,ONE WORLD OBSERVATORY,WORLD TRADE CTR,American,7,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,SWEETCATCH POKE,GREENWICH STREET,Hawaiian,11,A,9/27/2019
10007,Manhattan,3640,693.3799451,high income,SWEETCATCH POKE,GREENWICH STREET,Hawaiian,11,A,9/27/2019
10007,Manhattan,3640,693.3799451,high income,B & Co.,PARK PLACE,Sandwiches/Salads/Mixed Buffet,13,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,ANDY'S DELI,BROADWAY,American,16,B,10/1/2019
10007,Manhattan,3640,693.3799451,high income,ANDY'S DELI,BROADWAY,American,16,B,10/1/2019
10007,Manhattan,3640,693.3799451,high income,B & Co.,PARK PLACE,Sandwiches/Salads/Mixed Buffet,13,A,10/4/2019
10007,Manhattan,3640,693.3799451,high income,TAKUMI JAPANESE CUISINE,CHAMBERS STREET,Japanese,23,B,7/23/2019
10007,Manhattan,3640,693.3799451,high income,ELIM BISTRO,PARK PLACE,Delicatessen,23,B,7/23/2019
10007,Manhattan,3640,693.3799451,high income,ELIM BISTRO,PARK PLACE,Delicatessen,23,B,7/23/2019
10007,Manhattan,3640,693.3799451,high income,WILMER HALE,WORLD TRADE CENTER,American,12,A,7/2/2019
10007,Manhattan,3640,693.3799451,high income,NOBU 195,BROADWAY,Japanese,12,A,7/29/2019
10007,Manhattan,3640,693.3799451,high income,AROME,BROADWAY,American,45,C,7/10/2019
10007,Manhattan,3640,693.3799451,high income,JOE & THE JUICE GREENWICH ST,GREENWICH STREET,Caf̩/Coffee/Tea,27,B,7/9/2019
10007,Manhattan,3640,693.3799451,high income,MANHATTAN PROPER,MURRAY STREET,American,9,A,7/11/2019
10007,Manhattan,3640,693.3799451,high income,AROME,BROADWAY,American,45,C,7/10/2019
10007,Manhattan,3640,693.3799451,high income,FOUR SEASONS HOTEL  EMPLOYEE CAFETERIA4,BARCLAY STREET,American,12,A,7/5/2019
10007,Manhattan,3640,693.3799451,high income,FOUR SEASONS HOTEL  EMPLOYEE CAFETERIA4,BARCLAY STREET,American,12,A,7/5/2019
10007,Manhattan,3640,693.3799451,high income,MAJESTIC PIZZA,CORTLANDT STREET,Pizza/Italian,29,C,7/12/2019
10007,Manhattan,3640,693.3799451,high income,TAKUMI JAPANESE CUISINE,CHAMBERS STREET,Japanese,23,B,7/23/2019
10007,Manhattan,3640,693.3799451,high income,TAKUMI JAPANESE CUISINE,CHAMBERS STREET,Japanese,23,B,7/23/2019
10007,Manhattan,3640,693.3799451,high income,MAJESTIC PIZZA,CORTLANDT STREET,Pizza/Italian,29,C,7/12/2019
10007,Manhattan,3640,693.3799451,high income,BENARES RESTAURANT,MURRAY STREET,Indian,12,A,7/9/2019
10007,Manhattan,3640,693.3799451,high income,MANHATTAN PROPER,MURRAY STREET,American,9,A,7/11/2019
10007,Manhattan,3640,693.3799451,high income,LENWICH,PARK PLACE,Sandwiches/Salads/Mixed Buffet,13,A,7/17/2019
10007,Manhattan,3640,693.3799451,high income,JOE & THE JUICE GREENWICH ST,GREENWICH STREET,Caf̩/Coffee/Tea,27,B,7/9/2019
10007,Manhattan,3640,693.3799451,high income,ELIM BISTRO,PARK PLACE,Delicatessen,23,B,7/23/2019
10007,Manhattan,3640,693.3799451,high income,MAJESTIC PIZZA,CORTLANDT STREET,Pizza/Italian,29,C,7/12/2019
10007,Manhattan,3640,693.3799451,high income,ELIM BISTRO,PARK PLACE,Delicatessen,23,B,7/23/2019
10007,Manhattan,3640,693.3799451,high income,BENARES RESTAURANT,MURRAY STREET,Indian,12,A,7/9/2019
10007,Manhattan,3640,693.3799451,high income,TAKUMI JAPANESE CUISINE,CHAMBERS STREET,Japanese,23,B,7/23/2019
10007,Manhattan,3640,693.3799451,high income,NEXUS CLUB NEW YORK,CHURCH STREET,American,5,A,7/9/2019
10007,Manhattan,3640,693.3799451,high income,MAXWELL'S,READE STREET,Irish,2,C,7/25/2019
10007,Manhattan,3640,693.3799451,high income,MANHATTAN PROPER,MURRAY STREET,American,9,A,7/11/2019
10007,Manhattan,3640,693.3799451,high income,ELIM BISTRO,PARK PLACE,Delicatessen,23,B,7/23/2019
10007,Manhattan,3640,693.3799451,high income,AROME,BROADWAY,American,45,C,7/10/2019
10007,Manhattan,3640,693.3799451,high income,BENARES RESTAURANT,MURRAY STREET,Indian,12,A,7/9/2019
10007,Manhattan,3640,693.3799451,high income,MAJESTIC PIZZA,CORTLANDT STREET,Pizza/Italian,29,C,7/12/2019
10007,Manhattan,3640,693.3799451,high income,MULBERRY & VINE,WARREN STREET,American,10,A,7/25/2019
10007,Manhattan,3640,693.3799451,high income,LENWICH,PARK PLACE,Sandwiches/Salads/Mixed Buffet,13,A,7/17/2019
10007,Manhattan,3640,693.3799451,high income,MAJESTIC PIZZA,CORTLANDT STREET,Pizza/Italian,29,C,7/12/2019
10007,Manhattan,3640,693.3799451,high income,JOE & THE JUICE GREENWICH ST,GREENWICH STREET,Caf̩/Coffee/Tea,27,B,7/9/2019
10007,Manhattan,3640,693.3799451,high income,AROME,BROADWAY,American,45,C,7/10/2019
10007,Manhattan,3640,693.3799451,high income,MONK MCGINNS,MURRAY STREET,American,9,A,8/2/2019
10007,Manhattan,3640,693.3799451,high income,MONK MCGINNS,MURRAY STREET,American,9,A,8/2/2019
10007,Manhattan,3640,693.3799451,high income,SUBWAY,CHURCH STREET,Sandwiches,12,A,8/9/2019
10007,Manhattan,3640,693.3799451,high income,GEE WHIZ,GREENWICH STREET,American,13,A,7/30/2019
10007,Manhattan,3640,693.3799451,high income,SUBWAY,CHURCH STREET,Sandwiches,12,A,8/9/2019
10007,Manhattan,3640,693.3799451,high income,TRE SORELLE,READE STREET,Italian,20,B,8/7/2019
10007,Manhattan,3640,693.3799451,high income,MONK MCGINNS,MURRAY STREET,American,9,A,8/2/2019
10007,Manhattan,3640,693.3799451,high income,GEE WHIZ,GREENWICH STREET,American,13,A,7/30/2019
10007,Manhattan,3640,693.3799451,high income,TRE SORELLE,READE STREET,Italian,20,B,8/7/2019
10007,Manhattan,3640,693.3799451,high income,Dunkin',CORTLANDT STREET,Donuts,5,A,8/8/2019
10007,Manhattan,3640,693.3799451,high income,TRE SORELLE,READE STREET,Italian,20,B,8/7/2019
10007,Manhattan,3640,693.3799451,high income,TRE SORELLE,READE STREET,Italian,20,B,8/7/2019
10007,Manhattan,3640,693.3799451,high income,GEE WHIZ,GREENWICH STREET,American,13,A,7/30/2019
10007,Manhattan,3640,693.3799451,high income,NOBU 195,BROADWAY,Japanese,12,A,7/29/2019
10007,Manhattan,3640,693.3799451,high income,SUBWAY,CHURCH STREET,Sandwiches,12,A,8/9/2019
10007,Manhattan,3640,693.3799451,high income,Dunkin',CORTLANDT STREET,Donuts,5,A,8/8/2019
10007,Manhattan,3640,693.3799451,high income,TRE SORELLE,READE STREET,Italian,20,B,8/7/2019
10007,Manhattan,3640,693.3799451,high income,DUNKIN',BROADWAY,Donuts,12,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,AAHAR,MURRAY STREET,Indian,9,A,4/29/2019
10007,Manhattan,3640,693.3799451,high income,DUNKIN',BROADWAY,Donuts,12,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,DUNKIN',BROADWAY,Donuts,12,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,BABA GHANOUGE,CHURCH STREET,Middle Eastern,4,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,MUSCLE MAKER GRILL,MURRAY STREET,American,12,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,DUNKIN',PARK PLACE,Donuts,2,A,4/16/2019
10007,Manhattan,3640,693.3799451,high income,ZUCKER'S BAGELS AND SMOKED FISH,CHAMBERS STREET,Bagels/Pretzels,12,A,5/1/2019
10007,Manhattan,3640,693.3799451,high income,BABA GHANOUGE,CHURCH STREET,Middle Eastern,4,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,AAHAR,MURRAY STREET,Indian,9,A,4/29/2019
10007,Manhattan,3640,693.3799451,high income,AAHAR,MURRAY STREET,Indian,9,A,4/29/2019
10007,Manhattan,3640,693.3799451,high income,JUICE PRESS @ EQUINOX,MURRAY STREET,"Juice, Smoothies, Fruit Salads",2,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,MUSCLE MAKER GRILL,MURRAY STREET,American,12,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,MUSCLE MAKER GRILL,MURRAY STREET,American,12,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,MUSCLE MAKER GRILL,MURRAY STREET,American,12,A,4/26/2019
10007,Manhattan,3640,693.3799451,high income,ZUCKER'S BAGELS AND SMOKED FISH,CHAMBERS STREET,Bagels/Pretzels,12,A,5/1/2019
10007,Manhattan,3640,693.3799451,high income,SUBWAY,BROADWAY,Sandwiches,2,A,5/17/2019
10007,Manhattan,3640,693.3799451,high income,CAFE 101,BARCLAY STREET,Caf̩/Coffee/Tea,13,A,5/17/2019
10007,Manhattan,3640,693.3799451,high income,1803,READE STREET,American,13,A,6/4/2019
10007,Manhattan,3640,693.3799451,high income,MARIACHI'S RESTAURANT,CHAMBERS STREET,Mexican,9,P,5/21/2019
10007,Manhattan,3640,693.3799451,high income,STARBUCKS COFFEE,WORLD TRADE CENTER,Caf̩/Coffee/Tea,12,A,5/13/2019
10007,Manhattan,3640,693.3799451,high income,JOE COFFEE COMPANY,GREENWICH STREET,Caf̩/Coffee/Tea,6,A,5/7/2019
10007,Manhattan,3640,693.3799451,high income,MARIACHI'S RESTAURANT,CHAMBERS STREET,Mexican,9,P,5/21/2019
10007,Manhattan,3640,693.3799451,high income,WASABI SUSHI BENTO (OCULUS WEST CONCOURSE),GREENWICH STREET,Japanese,11,A,5/10/2019
10007,Manhattan,3640,693.3799451,high income,STARBUCKS COFFEE,WORLD TRADE CENTER,Caf̩/Coffee/Tea,12,A,5/13/2019
10007,Manhattan,3640,693.3799451,high income,WASABI SUSHI BENTO (OCULUS WEST CONCOURSE),GREENWICH STREET,Japanese,11,A,5/10/2019
10007,Manhattan,3640,693.3799451,high income,CONVENE AT ONE WORLD COMMONS,WORLD TRADE CTR,Caf̩/Coffee/Tea,12,A,5/10/2019
10007,Manhattan,3640,693.3799451,high income,BARNES & NOBLE CAFE,WARREN STREET,Caf̩/Coffee/Tea,11,A,5/17/2019
10007,Manhattan,3640,693.3799451,high income,DONA BELLA  PIZZA,CHURCH STREET,Pizza,12,A,5/6/2019
10007,Manhattan,3640,693.3799451,high income,BARNES & NOBLE CAFE,WARREN STREET,Caf̩/Coffee/Tea,11,A,5/17/2019
10007,Manhattan,3640,693.3799451,high income,JOE COFFEE COMPANY,GREENWICH STREET,Caf̩/Coffee/Tea,6,A,5/7/2019
10007,Manhattan,3640,693.3799451,high income,CONVENE AT ONE WORLD COMMONS,WORLD TRADE CTR,Caf̩/Coffee/Tea,12,A,5/10/2019
10007,Manhattan,3640,693.3799451,high income,PRET A MANGER,GREENWICH STREET,Sandwiches/Salads/Mixed Buffet,4,A,5/6/2019
10007,Manhattan,3640,693.3799451,high income,WASABI SUSHI BENTO (OCULUS WEST CONCOURSE),GREENWICH STREET,Japanese,11,A,5/10/2019
10007,Manhattan,3640,693.3799451,high income,DONA BELLA  PIZZA,CHURCH STREET,Pizza,12,A,5/6/2019
10007,Manhattan,3640,693.3799451,high income,CAFE 101,BARCLAY STREET,Caf̩/Coffee/Tea,13,A,5/17/2019
10007,Manhattan,3640,693.3799451,high income,STARBUCKS COFFEE,WORLD TRADE CENTER,Caf̩/Coffee/Tea,12,A,5/13/2019
10007,Manhattan,3640,693.3799451,high income,BARNES & NOBLE CAFE,WARREN STREET,Caf̩/Coffee/Tea,11,A,5/17/2019
10007,Manhattan,3640,693.3799451,high income,J R SUSHI,WEST BROADWAY,Japanese,12,A,6/4/2019
10007,Manhattan,3640,693.3799451,high income,MOODY'S CAFETERIA,GREENWICH STREET,American,12,A,6/7/2019
10007,Manhattan,3640,693.3799451,high income,DEVON & BLAKELY,GREENWICH STREET,American,12,A,5/28/2019
10007,Manhattan,3640,693.3799451,high income,A SAFFRON THREAD,CHAMBERS STREET,Indian,7,A,6/4/2019
10007,Manhattan,3640,693.3799451,high income,DEVON & BLAKELY,GREENWICH STREET,American,12,A,5/28/2019
10007,Manhattan,3640,693.3799451,high income,PRET A MANGER,BROADWAY,American,9,A,5/28/2019
10007,Manhattan,3640,693.3799451,high income,MCDONALD'S,CHAMBERS STREET,American,7,A,6/4/2019
