name,Borough,zip_code,STREET,income level,LATITUDE,LONGITUDE
CAFE BOULUD/BAR PLEIADES,Manhattan,10021,EAST   76 STREET,high income,40.772462,-73.95903299999999
CAFE BY SHIKI,Manhattan,10013,WOOSTER STREET,high income,40.721915,-74.00307600000001
CAFE CENTRO,Manhattan,10017,PARK AVENUE,high income,40.752192,-73.977925
CAFE CLEMENTINE,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
CAFE CORTADITO,Manhattan,10009,EAST    3 STREET,medium income,40.722802,-73.983453
CAFE CORTADITO,Manhattan,10009,EAST    3 STREET,medium income,40.722802,-73.983453
CAFE COSINA,Bronx,10452,JEROME AVENUE,low income,40.837816,-73.920287
CAFE DUKE,Manhattan,10022,PARK AVENUE,high income,40.759754,-73.972397
CAFE DUKE,Manhattan,10022,PARK AVENUE,high income,40.759754,-73.972397
CAFE EIGHTY TWO,Manhattan,10024,BROADWAY,high income,40.786496,-73.97831
CAFE ELOISE,Brooklyn,11238,PROSPECT PLACE,medium income,40.67655,-73.962985
CAFE EVERGREEN,Manhattan,10021,1 AVENUE,high income,40.768823,-73.960257
CAFE EVERGREEN,Manhattan,10021,1 AVENUE,high income,40.768823,-73.960257
CAFE EVERGREEN,Manhattan,10021,1 AVENUE,high income,40.768823,-73.960257
CAFE FIORELLO,Manhattan,10023,BROADWAY,high income,40.775494,-73.982327
CAFE FIORELLO,Manhattan,10023,BROADWAY,high income,40.775494,-73.982327
CAFE FRESCO,Manhattan,10022,EAST   60 STREET,high income,40.761102,-73.964501
CAFE FRESCO,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
CAFE FRESCO,Manhattan,10022,EAST   60 STREET,high income,40.761102,-73.964501
CAFE FRIDA,Manhattan,10024,COLUMBUS AVENUE,high income,40.785243,-73.973377
CAFE FRIDA,Manhattan,10024,COLUMBUS AVENUE,high income,40.785243,-73.973377
CAFE FRIDA,Manhattan,10024,COLUMBUS AVENUE,high income,40.785243,-73.973377
CAFE GRUMPY,Manhattan,10017,LEXINGTON AVE,high income,40.753295,-73.974627
CAFE GRUMPY,Manhattan,10017,LEXINGTON AVE,high income,40.753295,-73.974627
CAFE GRUMPY,Manhattan,10017,LEXINGTON AVE,high income,40.753295,-73.974627
CAFE GUSTO II,Manhattan,10013,WORTH STREET,high income,40.715713,-74.003316
CAFE HENRI,Queens,11101,50 AVENUE,medium income,40.744622,-73.934502
CAFE HESTIA,Manhattan,10017,3 AVENUE,high income,40.752955,-73.973196
CAFE HESTIA,Manhattan,10017,3 AVENUE,high income,40.752955,-73.973196
CAFE HIMALAYA,Manhattan,10009,EAST    1 STREET,medium income,40.722809999999996,-73.987299
CAFE HONG KONG,Manhattan,10013,BAYARD STREET,high income,40.715497,-73.998368
CAFE HONG KONG,Manhattan,10013,BAYARD STREET,high income,40.715497,-73.998368
CAFE HONG KONG,Manhattan,10013,BAYARD STREET,high income,40.715497,-73.998368
CAFE JAX,Manhattan,10028,EAST   84 STREET,high income,40.778310999999995,-73.956866
CAFE JAX,Manhattan,10028,EAST   84 STREET,high income,40.778310999999995,-73.956866
CAFE JAX,Manhattan,10028,EAST   84 STREET,high income,40.778310999999995,-73.956866
CAFE JAX,Manhattan,10028,EAST   84 STREET,high income,40.778310999999995,-73.956866
CAFE JAX,Manhattan,10028,EAST   84 STREET,high income,40.778310999999995,-73.956866
CAFE LA CERRA,Manhattan,10022,EAST   50 STREET,high income,40.755694,-73.97122
CAFE LAFAYETTE,Manhattan,10013,LAFAYETTE STREET,high income,40.717847,-74.00100400000001
CAFE LALO,Manhattan,10024,WEST   83 STREET,high income,40.786291999999996,-73.977743
CAFE LALO,Manhattan,10024,WEST   83 STREET,high income,40.786291999999996,-73.977743
CAFE LUKA,Manhattan,10021,1 AVENUE,high income,40.768823,-73.960257
CAFE LUNA,Staten Island,10309,PAGE AVENUE,medium income,40.515887,-74.232513
CAFE LUXEMBOURG,Manhattan,10023,WEST   70 STREET,high income,40.776965000000004,-73.981603
CAFE LUXEMBOURG,Manhattan,10023,WEST   70 STREET,high income,40.776965000000004,-73.981603
CAFE MARGOT PATISSERIE,Manhattan,10023,BROADWAY,high income,40.775494,-73.982327
CAFE MARGOT PATISSERIE,Manhattan,10023,BROADWAY,high income,40.775494,-73.982327
CAFE METRO,Manhattan,10023,BROADWAY,high income,40.775494,-73.982327
CAFE METRO,Manhattan,10017,EAST   42 STREET,high income,40.751571999999996,-73.976232
CAFE MOGADOR,Manhattan,10009,ST MARKS PLACE,medium income,40.72775,-73.980396
CAFE MOGADOR,Manhattan,10009,ST MARKS PLACE,medium income,40.72775,-73.980396
CAFE OLE RESTAURANT,Queens,11101,36 AVENUE,medium income,40.744622,-73.934502
CAFE OLE RESTAURANT,Queens,11101,36 AVENUE,medium income,40.744622,-73.934502
CAFE OLYMPIA,Manhattan,10017,2 AVENUE,high income,40.752955,-73.973196
CAFE OLYMPIA,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
CAFE OLYMPIA,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
CAFE OLYMPIA,Manhattan,10017,2 AVENUE,high income,40.752955,-73.973196
CAFE OLYMPIA,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
CAFE OLYMPIA,Manhattan,10017,2 AVENUE,high income,40.752955,-73.973196
CAFE SPICE,Manhattan,10017,GRAND CENTRAL TERMINAL,high income,40.717519,-73.992487
CAFE SPICE,Manhattan,10017,GRAND CENTRAL TERMINAL,high income,40.717519,-73.992487
CAFE/ 911 MUSEUM,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
CAFE/ 911 MUSEUM,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
CAFE1 & CAFE 4 (AMERICAN MUSEUM OF NATURAL HISTORY),Manhattan,10024,CENTRL PARK WEST,high income,40.784684000000006,-73.970077
CAFETERIA (USPS BLDNG),Queens,11357,20 AVENUE,medium income,40.786173,-73.819069
CAFETERIA (USPS BLDNG),Queens,11357,20 AVENUE,medium income,40.786173,-73.819069
CAFETERIA (USPS BLDNG),Queens,11357,20 AVENUE,medium income,40.786173,-73.819069
CAFETERIA (USPS BLDNG),Queens,11357,20 AVENUE,medium income,40.786173,-73.819069
CAFFE BACIO,Manhattan,10021,3 AVENUE,high income,40.768823,-73.960257
CAFFE BENE,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
CAFFE BENE,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
CAFFE BENE,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
CAFFE BENE,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
CAFFE BUON GUSTO,Manhattan,10075,EAST   77 STREET,high income,40.773773,-73.960176
CAFFE DEI FIORI RISTORANTE,Manhattan,10021,LEXINGTON AVENUE,high income,40.770352,-73.962199
CAFFE GRAZIE,Manhattan,10028,EAST   84 STREET,high income,40.778310999999995,-73.956866
CAFFE GRAZIE,Manhattan,10028,EAST   84 STREET,high income,40.778310999999995,-73.956866
CAFFE NAPOLI,Manhattan,10013,HESTER STREET,high income,40.718021,-73.997794
CAFFE NAPOLI,Manhattan,10013,HESTER STREET,high income,40.718021,-73.997794
CAFFE NOI ESPRESSO BAR,Manhattan,10075,2 AVENUE,high income,40.773357,-73.95620799999999
CAFFE PALERMO,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
CAFFE ROMA,Manhattan,10013,BROOME STREET,high income,40.722309,-74.000381
CAFFE RUSTICO,Queens,11357,149 STREET,medium income,40.786173,-73.819069
CAFFEINA ESPRESSO BAR,Queens,11101,23 STREET,medium income,40.744622,-73.934502
CAGEN,Manhattan,10009,EAST    9 STREET,medium income,40.725157,-73.97861999999999
CALACA OF BK,Brooklyn,11238,PUTNAM AVENUE,medium income,40.683056,-73.960033
CALEDONIA,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
CALEXICO,Manhattan,10075,2 AVENUE,high income,40.773357,-73.95620799999999
CAMELLIA FAMILY,Queens,11355,COLLEGE POINT BLVD,low income,40.745466,-73.83520899999999
CAMPAGNA QUATTRO GATTI,Manhattan,10028,EAST   81 STREET,high income,40.774786999999996,-73.95456300000001
CAMPAGNOLA RESTAURANT,Manhattan,10021,1 AVENUE,high income,40.768823,-73.960257
CAMPESINO DOMINICANO RESTAURANT,Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
CAMPESINO DOMINICANO RESTAURANT,Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
CANAL STREET OYSTERS,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
CANALETTO RISTORANTE,Manhattan,10022,EAST   60 STREET,high income,40.761102,-73.964501
CANALETTO RISTORANTE,Manhattan,10022,EAST   60 STREET,high income,40.761102,-73.964501
CANDLE 79 RESTAURANT,Manhattan,10075,EAST   79 STREET,high income,40.774152,-73.957755
CANDLE CAFE,Manhattan,10021,3 AVENUE,high income,40.768823,-73.960257
CANDLE CAFE,Manhattan,10021,3 AVENUE,high income,40.768823,-73.960257
CANTEEN,Manhattan,10007,WORLD TRADE CTR,high income,40.713941,-74.007401
CANTON LOUNGE,Manhattan,10013,MOTT STREET,high income,40.71675,-73.997803
CANTON LOUNGE,Manhattan,10013,MOTT STREET,high income,40.71675,-73.997803
CAPITALE,Manhattan,10013,BOWERY,high income,40.71626,-73.996388
CAPPONE'S SALUMERIA,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
CAPPONE'S SALUMERIA,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
CAPRI RISTORANTE PIZZERIA BAR,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
CAPRI RISTORANTE PIZZERIA BAR,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
CAPRI RISTORANTE PIZZERIA BAR,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
CARACAS AREPA /TO GO,Manhattan,10009,EAST    7 STREET,medium income,40.725203,-73.981701
CARACAS BEACH CAFE,Queens,11694,SHORE FRONT PKWY,medium income,40.582569,-73.819384
CARAVAGGIO,Manhattan,10021,EAST   74 STREET,high income,40.769989,-73.958021
CARAVAN OF DREAMS,Manhattan,10009,EAST    6 STREET,medium income,40.723634999999994,-73.979778
CARIBBEAN SUNSHINE RESTAURANT,Bronx,10460,EAST TREMONT AVENUE,low income,40.839602,-73.872919
CARIDAD EXPRESS RESTAURANT,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
CARIDAD LIGHT FOOD,Bronx,10459,EAST  165 STREET,low income,40.824087,-73.89511800000001
CARIDAD RESTAURANT,Bronx,10457,GRAND CONCOURSE,low income,40.849855,-73.905567
CARIDAD RESTAURANT,Bronx,10457,GRAND CONCOURSE,low income,40.849855,-73.905567
CARIDAD SEAFOOD RESTAURANT,Bronx,10457,EAST TREMONT AVENUE,low income,40.846682,-73.89686999999999
CARIDAD SEAFOOD RESTAURANT,Bronx,10457,EAST TREMONT AVENUE,low income,40.846682,-73.89686999999999
CARLOW EAST,Manhattan,10028,LEXINGTON AVENUE,high income,40.778107,-73.95652700000001
CARMINE'S,Manhattan,10024,BROADWAY,high income,40.786496,-73.97831
CARNATION BAKERY,Queens,11355,KISSENA BOULEVARD,low income,40.745636,-73.813665
CAROL'S CAFE,Manhattan,10022,EAST   51 STREET,high income,40.756584000000004,-73.970626
CARVEL,Staten Island,10309,ROSSVILLE AVENUE,medium income,40.549354,-74.21110999999999
CARVEL,Bronx,10453,GRAND CONCOURSE,low income,40.849995,-73.905833
CARVEL,Staten Island,10309,ROSSVILLE AVENUE,medium income,40.549354,-74.21110999999999
CARVEL ICE CREAM,Queens,11357,14 AVENUE,medium income,40.786173,-73.819069
CARVEL ICE CREAM,Queens,11694,BEACH  116 STREET,medium income,40.581446,-73.83815899999999
CARVEL ICE CREAM,Queens,11375,METROPOLITAN AVENUE,medium income,40.7093,-73.842977
CARVEL ICE CREAM,Queens,11375,METROPOLITAN AVENUE,medium income,40.7093,-73.842977
CASA ADELA RESTAURANT,Manhattan,10009,AVENUE C,medium income,40.725803000000006,-73.977512
CASA ADELA RESTAURANT,Manhattan,10009,AVENUE C,medium income,40.725803000000006,-73.977512
CASA ASIA,Queens,11357,14 AVENUE,medium income,40.786173,-73.819069
CASA ASIA,Queens,11357,14 AVENUE,medium income,40.786173,-73.819069
CASA BELLA,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
CASA BELLA,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
CASA BOCADO,Manhattan,10013,BOWERY,high income,40.71626,-73.996388
CASA CLEMA RESTAURANT & BAR,Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
CASA CLEMA RESTAURANT & BAR,Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
CASA DEL MAR RESTAURANT,Bronx,10457,WEBSTER AVENUE,low income,40.84915,-73.900085
CASA ENRIQUE,Queens,11101,49 AVENUE,medium income,40.744622,-73.934502
CASA ENRIQUE,Queens,11101,49 AVENUE,medium income,40.744622,-73.934502
CASA LEVER,Manhattan,10022,PARK AVENUE,high income,40.759754,-73.972397
CASA PIZZA,Manhattan,10028,3 AVENUE,high income,40.776629,-73.953914
CASA PROMESA,Bronx,10457,EAST  175 STREET,low income,40.84578,-73.90219
CASABLANCA GRILL,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
CASABLANCA GRILL,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
CASCARINO'S,Queens,11357,10 AVENUE,medium income,40.786173,-73.819069
CASSANDRA'S BAKERY,Bronx,10456,EAST  167 STREET,low income,40.830596,-73.91076
CASSANDRA'S BAKERY,Bronx,10456,EAST  167 STREET,low income,40.830596,-73.91076
CASSIANO'S PIZZA,Manhattan,10022,3 AVENUE,high income,40.758775,-73.967842
CASSIANO'S PIZZA,Manhattan,10022,3 AVENUE,high income,40.758775,-73.967842
CASSIANO'S PIZZA,Manhattan,10022,3 AVENUE,high income,40.758775,-73.967842
CATALDO'S RESTAURANT,Brooklyn,11238,VANDERBILT AVENUE,medium income,40.67946,-73.96830600000001
CAVIAR RUSSE,Manhattan,10022,MADISON AVENUE,high income,40.761061,-73.973551
CEETAY,Bronx,10454,ALEXANDER AVENUE,low income,40.810122,-73.925392
CEETAY,Bronx,10454,ALEXANDER AVENUE,low income,40.810122,-73.925392
CELESTE,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
CELLINI,Manhattan,10022,EAST   54 STREET,high income,40.758461,-73.969251
CELLO WINE BAR,Manhattan,10022,EAST   53 STREET,high income,40.757569000000004,-73.96985500000001
CENT'ANNI,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
CENT'ANNI,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
CENTENARIO BAR & RESTAURANT,Bronx,10457,CLAREMONT PARKWAY,low income,40.838332,-73.90204200000001
CENTRAL MARKET NEW YORK,Manhattan,10017,VANDERBILT AVENUE,high income,40.754421,-73.97721700000001
CENTRAL MARKET NEW YORK,Manhattan,10017,VANDERBILT AVENUE,high income,40.754421,-73.97721700000001
CENTRO PIZZA,Manhattan,10075,2 AVENUE,high income,40.773357,-73.95620799999999
CENTRO PIZZA BAR & ITALIAN KITCHEN,Queens,11101,VERNON BLVD,medium income,40.748244,-73.952074
CESCA,Manhattan,10023,WEST   75 STREET,high income,40.780691999999995,-73.979447
CEVABDZINICA SARAJEVO,Queens,11101,34 AVENUE,medium income,40.744622,-73.934502
CEVABDZINICA SARAJEVO,Queens,11101,34 AVENUE,medium income,40.744622,-73.934502
CEVABDZINICA SARAJEVO,Queens,11101,34 AVENUE,medium income,40.744622,-73.934502
CHA CHA MATCHA,Manhattan,10013,BROOME STREET,high income,40.722309,-74.000381
CHA CHA MATCHA,Manhattan,10013,BROOME STREET,high income,40.722309,-74.000381
CHALAIT,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
CHALAIT,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
CHAMPION COFFEE,Manhattan,10065,EAST   67 STREET,high income,40.766428000000005,-73.963391
CHANCE 11,Brooklyn,11238,FULTON STREET,medium income,40.683412,-73.966072
CHANCE 11,Brooklyn,11238,FULTON STREET,medium income,40.683412,-73.966072
CHANGLE CUISINE,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
CHANGLE CUISINE,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
CHARLEY MOM KITCHEN,Manhattan,10028,YORK AVENUE,high income,40.774684,-73.948328
CHARLIES BAR & KITCHEN,Bronx,10454,LINCOLN AVENUE,low income,40.808761,-73.928659
CHARLIES BAR & KITCHEN,Bronx,10454,LINCOLN AVENUE,low income,40.808761,-73.928659
CHATIME CAFE,Queens,11355,KISSENA BLVD,low income,40.745636,-73.813665
CHAVELA'S,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
CHAVELA'S,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
CHAVELA'S,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
CHECKERS,Bronx,10459,SOUTHERN BOULEVARD,low income,40.821705,-73.891837
CHECKERS,Queens,11101,QUEENS PLAZA SOUTH,medium income,40.750763,-73.94145400000001
CHECKERS,Bronx,10457,EAST TREMONT AVENUE,low income,40.846682,-73.89686999999999
CHECKERS,Bronx,10452,JEROME AVENUE,low income,40.837816,-73.920287
CHECKERS,Manhattan,10007,CHAMBERS STREET,high income,40.716432,-74.010472
CHEEBURGER CHEEBURGER,Queens,11375,QUEENS BOULEVARD,medium income,40.721096,-73.843078
CHEECH & PEPPE'S,Manhattan,10075,2 AVENUE,high income,40.773357,-73.95620799999999
CHEN MOMMY KITCHEN,Queens,11355,45 AVENUE,low income,40.750316999999995,-73.813903
CHEN MOMMY KITCHEN,Queens,11355,45 AVENUE,low income,40.750316999999995,-73.813903
CHEN'S GARDEN,Bronx,10454,WILLIS AVENUE,low income,40.809033,-73.922872
CHEN'S GARDEN,Bronx,10454,WILLIS AVENUE,low income,40.809033,-73.922872
CHERRY TAVERN,Manhattan,10009,EAST    6 STREET,medium income,40.723634999999994,-73.979778
CHERRY TAVERN,Manhattan,10009,EAST    6 STREET,medium income,40.723634999999994,-73.979778
CHERRY VALLEY DELI,Queens,11357,150 STREET,medium income,40.786173,-73.819069
CHERYL'S GLOBAL SOUL,Brooklyn,11238,UNDERHILL AVENUE,medium income,40.677021,-73.965753
CHERYL'S GLOBAL SOUL,Brooklyn,11238,UNDERHILL AVENUE,medium income,40.677021,-73.965753
CHICANITO,Bronx,10455,EAST  153 STREET,low income,40.818605,-73.915224
CHICANITO,Bronx,10455,EAST  153 STREET,low income,40.818605,-73.915224
CHICK-FIL-A,Manhattan,10028,3 AVENUE,high income,40.776629,-73.953914
CHICK-FIL-A AT 711 LEXINGTON,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
CHICK-FIL-A AT GRAND CENTRAL,Manhattan,10017,EAST   42 STREET,high income,40.751571999999996,-73.976232
CHICKEN HOT POT,Queens,11355,BOWNE ST,low income,40.750021999999994,-73.81415799999999
CHICKEN HOT POT,Queens,11355,BOWNE ST,low income,40.750021999999994,-73.81415799999999
CHICKY'S ON 86,Manhattan,10028,EAST   86 STREET,high income,40.778006,-73.952214
CHIKARASHI,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
CHIKARASHI,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
CHIKARASHI,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
CHILLATO,Queens,11357,154TH ST,medium income,40.792288,-73.807053
CHILO'S,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
CHILO'S,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
CHINA BLUE,Manhattan,10013,WASHINGTON STREET,high income,40.724189,-74.0104
CHINA HOUSE RESTAURANT,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
CHINA HOUSE RESTAURANT,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
CHINA JADE,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
CHINA JADE,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
CHINA JADE,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
CHINA KING,Queens,11375,QUEENS BLVD,medium income,40.721096,-73.843078
CHINA KING OGDEN RESTAURANT,Bronx,10452,OGDEN AVENUE,low income,40.836870000000005,-73.927164
CHINA KING OGDEN RESTAURANT,Bronx,10452,OGDEN AVENUE,low income,40.836870000000005,-73.927164
CHINA MOON,Manhattan,10017,EAST   47 STREET,high income,40.75475,-73.974053
CHINA MOON,Manhattan,10017,EAST   47 STREET,high income,40.75475,-73.974053
CHINA ONE,Manhattan,10044,MAIN STREET,medium income,40.762634000000006,-73.948847
CHINA RED GOURMENT,Manhattan,10007,CHAMBERS STREET,high income,40.716432,-74.010472
CHINA STAR,Bronx,10453,JEROME AVENUE,low income,40.849947,-73.910666
CHINA STAR,Bronx,10453,JEROME AVENUE,low income,40.849947,-73.910666
CHINA STAR,Bronx,10453,JEROME AVENUE,low income,40.849947,-73.910666
CHINA TASTE,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
CHINA TASTE,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
CHINA TASTE,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
CHINA WOK KING CORP,Bronx,10457,EAST  180 STREET,low income,40.851331,-73.895905
CHINA WOK KITCHEN,Manhattan,10009,AVENUE D,medium income,40.723006,-73.976446
CHINATOWN TAI PAN BAKERY,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
CHINATOWN TAI PAN BAKERY,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
CHINESE FRIED CHICKEN,Bronx,10460,EAST  174 STREET,low income,40.836612,-73.885253
CHINESE FRIED CHICKEN,Bronx,10460,EAST  174 STREET,low income,40.836612,-73.885253
CHINESE GOURMET,Bronx,10453,CEDAR AVENUE,low income,40.852965000000005,-73.91996800000001
CHINESE GRAFFITI,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
CHINESE RESTAURANT,Queens,11355,KISSENA BLVD,low income,40.745636,-73.813665
CHINESE RESTAURANT,Queens,11355,KISSENA BLVD,low income,40.745636,-73.813665
CHINESE RESTAURANT,Queens,11355,KISSENA BLVD,low income,40.745636,-73.813665
CHINESE TUXEDO,Manhattan,10013,DOYERS STREET,high income,40.714824,-73.998035
CHINESE TUXEDO,Manhattan,10013,DOYERS STREET,high income,40.714824,-73.998035
CHIP LIC,Queens,11101,CRESCENT ST,medium income,40.749736,-73.941
CHIPILO ITALIAN SANDWICH SHOP,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
CHIPOTLE MEXCIAN GRILL # 2760,Queens,11101,JACKSON AVE,medium income,40.744749,-73.948934
CHIPOTLE MEXCIAN GRILL # 2760,Queens,11101,JACKSON AVE,medium income,40.744749,-73.948934
CHIPOTLE MEXICAN GRILL,Manhattan,10013,BROADWAY,high income,40.718708,-74.002787
CHIPOTLE MEXICAN GRILL,Queens,11375,AUSTIN STREET,medium income,40.716838,-73.8377
